ï»¿"label";"ID";"PÃIVÃMÃÃRÃ";"VUOSI";"NELJÃNNES";"KUUKAUSI";"VIIKKO";"PÃIVÃ";"KUUKAUSIPÃIVÃ";"TUNTI";"LOMA";"ALUS";"SUUNTA";"PYSÃKKI";"NOUSIJAT";"AJONEUVOT";"HENKILÃAUTOT";"PAKETTIAUTOT";"KUORMA-AUTOT";"REKAT";"MUUT";"LISÃLIIKENNE";"RANNALLE_NOUSIJAT";"RANNALLE_AJONEUVOT";"RANNALLE_HENKILÃAUTOT";"RANNALLE_PAKETTIAUTOT";"RANNALLE_KUORMA-AUTOT";"RANNALLE_REKAT";"RANNALLE_MUUT";"LÃMPÃTILA_KUUKAUSI";"SADE_KUUKAUSI";"LÃMPÃTILA_PÃIVÃ";"SADE_PÃIVÃ";"LÃMPÃTILA";"SADE";"TUULI";"TAPAHTUMA";"AJAMATON";"LISÃTIETOJA";"User";"PYÃRÃT";"RANNALLE_PYÃRÃT"
"";"";"2024-02-13 16:15:00";"2024";"1";"2";"7";"1";"13";"16";"0";"MS Tor";"k2";"0094";"9";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.6";"0";"7.1";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 16:20:00";"2024";"1";"2";"7";"1";"13";"16";"0";"MS Suomenlinna II";"s2";"0098";"115";"2";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.5";"0";"7.4";"";"false";"";"MS Suomenlinna II";"2";""
"";"";"2024-02-13 16:40:00";"2024";"1";"2";"7";"1";"13";"16";"0";"MS Suomenlinna II";"s1";"0099";"60";"2";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.3";"0";"7.8";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-13 17:00:00";"2024";"1";"2";"7";"1";"13";"17";"0";"MS Suomenlinna II";"s2";"0098";"64";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.8";"0";"8.4";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-13 17:05:00";"2024";"1";"2";"7";"1";"13";"17";"0";"MS Tor";"k2";"0094";"8";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.8";"0";"8.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 16:40:00";"2024";"1";"2";"7";"1";"13";"16";"0";"MS Tor";"k1";"0095";"33";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.3";"0";"7.8";"";"false";"";"MS Tor";"1";""
"";"";"2024-02-13 17:20:00";"2024";"1";"2";"7";"1";"13";"17";"0";"MS Suomenlinna II";"s1";"0099";"55";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.7";"0.1";"7.6";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 17:40:00";"2024";"1";"2";"7";"1";"13";"17";"0";"MS Suomenlinna II";"s2";"0098";"36";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.8";"0.6";"7.5";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 17:50:00";"2024";"1";"2";"7";"1";"13";"17";"0";"MS Tor";"k1";"0095";"20";"2";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.6";"0";"8.5";"";"false";"";"MS Tor";"2";""
"";"";"2024-02-13 18:00:00";"2024";"1";"2";"7";"1";"13";"18";"0";"MS Suomenlinna II";"s1";"0099";"62";"4";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.6";"1.7";"8.2";"";"false";"";"MS Suomenlinna II";"3";""
"";"";"2024-02-13 18:15:00";"2024";"1";"2";"7";"1";"13";"18";"0";"MS Tor";"k2";"0094";"2";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.5";"0.1";"8.3";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 18:20:00";"2024";"1";"2";"7";"1";"13";"18";"0";"MS Suomenlinna II";"s2";"0098";"34";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.5";"0.5";"8.1";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 18:40:00";"2024";"1";"2";"7";"1";"13";"18";"0";"MS Tor";"k1";"0095";"13";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.5";"0.9";"7.5";"";"false";"";"MS Tor";"1";""
"";"";"2024-02-13 18:40:00";"2024";"1";"2";"7";"1";"13";"18";"0";"MS Suomenlinna II";"s1";"0099";"36";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.5";"0.9";"7.5";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-13 19:00:00";"2024";"1";"2";"7";"1";"13";"19";"0";"MS Suomenlinna II";"s2";"0098";"9";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.3";"1.9";"7.4";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-13 19:05:00";"2024";"1";"2";"7";"1";"13";"19";"0";"MS Tor";"k2";"0094";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.3";"1.9";"7.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 19:20:00";"2024";"1";"2";"7";"1";"13";"19";"0";"MS Suokki";"s1";"0099";"38";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5";"1.4";"6.9";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 19:40:00";"2024";"1";"2";"7";"1";"13";"19";"0";"MS Suokki";"s2";"0098";"14";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.1";"0.8";"8.8";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 19:30:00";"2024";"1";"2";"7";"1";"13";"19";"0";"MS Tor";"k1";"0095";"18";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5";"0.6";"8.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 19:55:00";"2024";"1";"2";"7";"1";"13";"19";"0";"MS Tor";"k2";"0094";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.1";"0.8";"8.2";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 20:00:00";"2024";"1";"2";"7";"1";"13";"20";"0";"MS Suokki";"s1";"0099";"31";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.2";"0.9";"7.4";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 20:20:00";"2024";"1";"2";"7";"1";"13";"20";"0";"MS Suokki";"s2";"0098";"15";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.2";"1.8";"7.1";"";"false";"";"MS Suokki";"1";""
"";"";"2024-02-13 20:20:00";"2024";"1";"2";"7";"1";"13";"20";"0";"MS Tor";"k1";"0095";"11";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.2";"1.8";"7.1";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 20:45:00";"2024";"1";"2";"7";"1";"13";"20";"0";"MS Tor";"k2";"0094";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.2";"1.4";"6.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 21:10:00";"2024";"1";"2";"7";"1";"13";"21";"0";"MS Tor";"k1";"0095";"9";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.3";"1.7";"7.7";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 20:40:00";"2024";"1";"2";"7";"1";"13";"20";"0";"MS Suokki";"s1";"0099";"29";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.2";"1.4";"6.9";"";"false";"";"MS Suokki";"1";""
"";"";"2024-02-13 21:20:00";"2024";"1";"2";"7";"1";"13";"21";"0";"MS Suokki";"s2";"0098";"28";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.4";"1.7";"7.7";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 21:35:00";"2024";"1";"2";"7";"1";"13";"21";"0";"MS Tor";"k2";"0094";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.4";"1.6";"7.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 21:40:00";"2024";"1";"2";"7";"1";"13";"21";"0";"MS Suokki";"s1";"0099";"18";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.3";"1.3";"8";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 22:00:00";"2024";"1";"2";"7";"1";"13";"22";"0";"MS Suokki";"s2";"0098";"6";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.1";"0.7";"7";"";"false";"";"MS Suokki";"1";""
"";"";"2024-02-13 22:20:00";"2024";"1";"2";"7";"1";"13";"22";"0";"MS Suokki";"s1";"0099";"15";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.3";"0.2";"6.1";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 23:00:00";"2024";"1";"2";"7";"1";"13";"23";"0";"MS Suokki";"s2";"0098";"5";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.1";"0.1";"7.1";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 23:20:00";"2024";"1";"2";"7";"1";"13";"23";"0";"MS Suokki";"s1";"0099";"4";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.3";"0.3";"6.3";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 23:40:00";"2024";"1";"2";"7";"1";"13";"23";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-5.4";"0.4";"6.2";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-14 00:00:00";"2024";"1";"2";"7";"1";"13";"0";"0";"MS Suokki";"s1";"0099";"7";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-4.9";"0.3";"5.8";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-14 00:20:00";"2024";"1";"2";"7";"1";"13";"0";"0";"MS Suokki";"s2";"0098";"2";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-3.9";"0";"6.3";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-14 00:40:00";"2024";"1";"2";"7";"1";"13";"0";"0";"MS Suokki";"s1";"0099";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-3.7";"1.1";"8";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-14 01:00:00";"2024";"1";"2";"7";"1";"13";"1";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-3.5";"1";"8.6";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-14 01:40:00";"2024";"1";"2";"7";"1";"13";"1";"0";"MS Suokki";"s1";"0099";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-3.4";"1";"8.6";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-14 02:00:00";"2024";"1";"2";"7";"1";"13";"2";"0";"MS Suokki";"s2";"0098";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-3.3";"1.6";"8.8";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-14 02:20:00";"2024";"1";"2";"7";"1";"13";"2";"0";"MS Suokki";"s1";"0099";"2";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-3.3";"1.2";"8.8";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-14 06:00:00";"2024";"1";"2";"7";"2";"14";"6";"0";"MS Suomenlinna II";"s2";"0098";"19";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-2.3";"0.5";"6.6";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-14 06:20:00";"2024";"1";"2";"7";"2";"14";"6";"0";"MS Suomenlinna II";"s1";"0099";"20";"2";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-2.3";"1.1";"7";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-14 06:40:00";"2024";"1";"2";"7";"2";"14";"6";"0";"MS Suomenlinna II";"s2";"0098";"15";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-2.2";"0.6";"6.5";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-14 07:00:00";"2024";"1";"2";"7";"2";"14";"7";"0";"MS Suomenlinna II";"s1";"0099";"20";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-2.1";"0.9";"6.1";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-14 07:15:00";"2024";"1";"2";"7";"2";"14";"7";"0";"MS Tor";"k2";"0094";"70";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-2";"0.8";"5.5";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-14 07:20:00";"2024";"1";"2";"7";"2";"14";"7";"0";"MS Suomenlinna II";"s2";"0098";"51";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-2";"0.5";"5.6";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-14 07:40:00";"2024";"1";"2";"7";"2";"14";"7";"0";"MS Tor";"k1";"0095";"5";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1.8";"0.3";"5.5";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-14 07:40:00";"2024";"1";"2";"7";"2";"14";"7";"0";"MS Suomenlinna II";"s1";"0099";"62";"3";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1.8";"0.3";"5.5";"";"false";"";"MS Suomenlinna II";"2";""
"";"";"2024-02-14 08:00:00";"2024";"1";"2";"7";"2";"14";"8";"0";"MS Suomenlinna II";"s2";"0098";"73";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1.7";"0.7";"5.1";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-14 08:20:00";"2024";"1";"2";"7";"2";"14";"8";"0";"MS Suomenlinna II";"s1";"0099";"23";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1.5";"0.6";"5.1";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-14 08:30:00";"2024";"1";"2";"7";"2";"14";"8";"0";"MS Tor";"k1";"0095";"2";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1.4";"0";"4.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-14 08:40:00";"2024";"1";"2";"7";"2";"14";"8";"0";"MS Suomenlinna II";"s2";"0098";"37";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1.3";"0";"4.6";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-14 08:55:00";"2024";"1";"2";"7";"2";"14";"8";"0";"MS Tor";"k2";"0094";"55";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1.2";"0";"4.3";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-14 09:00:00";"2024";"1";"2";"7";"2";"14";"9";"0";"MS Suomenlinna II";"s1";"0099";"24";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1.2";"0.7";"4.6";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-14 07:25:00";"2024";"1";"2";"7";"2";"14";"7";"0";"MS EhrensvÃ¤rd";"s1";"0097";"5";"3";"0";"0";"2";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-2";"0.5";"5.6";"";"false";"";"MS EhrensvÃ¤rd";"1";""
"";"";"2024-02-14 07:50:00";"2024";"1";"2";"7";"2";"14";"7";"0";"MS EhrensvÃ¤rd";"s2";"0096";"4";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1.8";"1";"5.8";"";"false";"";"MS EhrensvÃ¤rd";"1";""
"";"";"2024-02-14 08:15:00";"2024";"1";"2";"7";"2";"14";"8";"0";"MS EhrensvÃ¤rd";"s1";"0097";"7";"4";"0";"2";"2";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1.6";"0.3";"5.4";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-14 08:55:00";"2024";"1";"2";"7";"2";"14";"8";"0";"MS EhrensvÃ¤rd";"s2";"0096";"5";"2";"0";"1";"1";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1.2";"0";"4.3";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-14 09:20:00";"2024";"1";"2";"7";"2";"14";"9";"0";"MS Tor";"k1";"0095";"3";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1";"0";"3.8";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-14 09:20:00";"2024";"1";"2";"7";"2";"14";"9";"0";"MS Suomenlinna II";"s2";"0098";"28";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1";"0";"3.8";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-14 09:40:00";"2024";"1";"2";"7";"2";"14";"9";"0";"MS Suomenlinna II";"s1";"0099";"32";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-0.9";"0.5";"4.1";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-14 09:20:00";"2024";"1";"2";"7";"2";"14";"9";"0";"MS EhrensvÃ¤rd";"s1";"0097";"2";"2";"0";"2";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1";"0";"3.8";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-14 09:45:00";"2024";"1";"2";"7";"2";"14";"9";"0";"MS EhrensvÃ¤rd";"s2";"0096";"2";"2";"0";"0";"2";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-0.9";"0.5";"4.1";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-14 10:00:00";"2024";"1";"2";"7";"2";"14";"10";"0";"MS Suomenlinna II";"s2";"0098";"39";"3";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-0.6";"0.1";"3.9";"";"false";"";"MS Suomenlinna II";"3";""
"";"";"2024-02-14 10:30:00";"2024";"1";"2";"7";"2";"14";"10";"0";"MS Tor";"k1";"0095";"5";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-0.2";"0";"";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-14 10:40:00";"2024";"1";"2";"7";"2";"14";"10";"0";"MS EhrensvÃ¤rd";"s2";"0096";"1";"1";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-0.1";"0";"3.2";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-14 10:40:00";"2024";"1";"2";"7";"2";"14";"10";"0";"MS Suomenlinna II";"s1";"0099";"51";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-0.1";"0";"3.2";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-14 10:10:00";"2024";"1";"2";"7";"2";"14";"10";"0";"MS EhrensvÃ¤rd";"s1";"0097";"4";"3";"0";"1";"2";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-0.5";"0";"3.1";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-14 10:55:00";"2024";"1";"2";"7";"2";"14";"10";"0";"MS Tor";"k2";"0094";"45";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-0.1";"0.7";"3.3";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-14 11:00:00";"2024";"1";"2";"7";"2";"14";"11";"0";"MS Suomenlinna II";"s2";"0098";"16";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0";"0.3";"3.4";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-14 11:20:00";"2024";"1";"2";"7";"2";"14";"11";"0";"MS Suomenlinna II";"s1";"0099";"69";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.3";"0";"3.3";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-14 11:20:00";"2024";"1";"2";"7";"2";"14";"11";"0";"MS Tor";"k1";"0095";"5";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.3";"0";"3.3";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-14 11:40:00";"2024";"1";"2";"7";"2";"14";"11";"0";"MS Suomenlinna II";"s2";"0098";"41";"4";"1";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.5";"0";"2.4";"";"false";"";"MS Suomenlinna II";"2";""
"";"";"2024-02-14 12:10:00";"2024";"1";"2";"7";"2";"14";"12";"0";"MS Tor";"k1";"0095";"11";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.9";"0";"2.7";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-14 12:20:00";"2024";"1";"2";"7";"2";"14";"12";"0";"MS Suomenlinna II";"s2";"0098";"29";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.7";"0";"2.3";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-14 12:00:00";"2024";"1";"2";"7";"2";"14";"12";"0";"MS Suomenlinna II";"s1";"0099";"41";"4";"1";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.8";"0";"2.6";"";"false";"";"MS Suomenlinna II";"2";""
"";"";"2024-02-14 12:35:00";"2024";"1";"2";"7";"2";"14";"12";"0";"MS Tor";"k2";"0094";"20";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.8";"0";"2.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-14 12:25:00";"2024";"1";"2";"7";"2";"14";"12";"0";"MS EhrensvÃ¤rd";"s1";"0097";"4";"1";"0";"0";"1";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.7";"0";"2.3";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-14 13:00:00";"2024";"1";"2";"7";"2";"14";"13";"0";"MS Suomenlinna II";"s1";"0099";"98";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.6";"0";"2.2";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-14 12:50:00";"2024";"1";"2";"7";"2";"14";"12";"0";"MS EhrensvÃ¤rd";"s2";"0096";"8";"3";"0";"0";"3";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.6";"0";"3.2";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-14 13:00:00";"2024";"1";"2";"7";"2";"14";"13";"0";"MS Tor";"k1";"0095";"12";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.6";"0";"2.2";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-14 13:25:00";"2024";"1";"2";"7";"2";"14";"13";"0";"MS Tor";"k2";"0094";"34";"4";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.7";"0";"2";"";"false";"";"MS Tor";"4";""
"";"";"2024-02-14 08:05:00";"2024";"1";"2";"7";"2";"14";"8";"0";"MS Tor";"k2";"0094";"80";"5";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-1.7";"0.7";"5.1";"";"false";"";"MS Tor";"5";""
"";"";"2024-02-14 09:45:00";"2024";"1";"2";"7";"2";"14";"9";"0";"MS Tor";"k2";"0094";"42";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"-0.9";"0.5";"4.1";"";"false";"";"MS Tor";"1";""
"";"";"2024-02-14 11:45:00";"2024";"1";"2";"7";"2";"14";"11";"0";"MS Tor";"k2";"0094";"26";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-1.2";"2.6";"0.5";"0";"2.4";"";"false";"";"MS Tor";"1";""
